MP,FG%,3P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
5.48,0.0,0.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
4.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44.22,0.5,0.4,0.857,0.0,7.0,7.0,4.0,2.0,1.0,2.0,3.0,42.0
39.34,0.41200000000000003,0.0,0.0,1.0,9.0,10.0,3.0,0.0,1.0,0.0,4.0,14.0
39.18,0.462,0.0,0.0,5.0,11.0,16.0,4.0,0.0,0.0,2.0,2.0,12.0
24.45,0.16699999999999998,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,6.0
24.04,0.4,0.5,0.5,0.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,7.0
23.42,0.667,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,7.0
19.05,0.5,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
15.02,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,5.0,2.0
9.21,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.41,0.5,0.0,0.5710000000000001,3.0,11.0,14.0,5.0,1.0,0.0,3.0,5.0,22.0
39.14,0.545,0.75,1.0,1.0,3.0,4.0,6.0,3.0,0.0,1.0,3.0,33.0
32.44,0.5,0.667,0.75,1.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,19.0
31.47,0.28600000000000003,0.25,1.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0,13.0
28.14,0.667,0.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0
24.17,0.182,0.2,0.833,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0
16.39,0.0,0.0,0.0,6.0,2.0,8.0,1.0,0.0,0.0,0.0,4.0,0.0
16.14,0.0,0.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.26,0.5,0.0,0.727,1.0,1.0,2.0,7.0,0.0,0.0,5.0,4.0,22.0
36.12,0.231,0.16699999999999998,1.0,3.0,8.0,11.0,2.0,3.0,0.0,2.0,1.0,11.0
33.36,0.833,0.0,0.8,1.0,5.0,6.0,3.0,0.0,2.0,2.0,6.0,24.0
28.55,0.5,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,6.0
20.42,0.667,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,2.0,4.0,4.0
26.36,0.5710000000000001,0.0,0.667,3.0,3.0,6.0,0.0,3.0,4.0,3.0,2.0,10.0
20.38,0.625,0.5,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,12.0
19.47,0.5710000000000001,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,10.0
10.52,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
5.09,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.08,0.5329999999999999,1.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,2.0,2.0,20.0
39.59,0.375,0.33299999999999996,0.0,0.0,1.0,1.0,5.0,2.0,0.0,3.0,3.0,8.0
39.2,0.5,0.0,0.929,3.0,5.0,8.0,1.0,1.0,1.0,3.0,4.0,25.0
35.1,0.5,0.6,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,15.0
24.41,0.429,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,2.0,3.0,6.0
26.38,0.364,0.0,0.857,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,14.0
13.03,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0
12.08,0.2,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
8.53,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0
37.47,0.47100000000000003,0.0,1.0,3.0,9.0,12.0,1.0,0.0,2.0,4.0,3.0,18.0
34.57,0.632,0.0,0.4,3.0,9.0,12.0,3.0,1.0,1.0,1.0,4.0,26.0
32.36,0.5379999999999999,0.5,0.667,0.0,4.0,4.0,3.0,1.0,2.0,2.0,4.0,19.0
29.31,0.429,0.33299999999999996,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,5.0,7.0
25.07,0.444,0.5,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,3.0,10.0
22.53,1.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,4.0,0.0,4.0
18.29,0.5710000000000001,0.0,0.667,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,10.0
15.24,0.2,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0
11.13,0.5,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0
7.44,0.33299999999999996,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0
4.19,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
36.56,0.375,0.5,0.0,2.0,3.0,5.0,8.0,2.0,0.0,3.0,3.0,13.0
35.23,0.5329999999999999,0.0,0.28600000000000003,2.0,4.0,6.0,3.0,1.0,0.0,5.0,2.0,18.0
35.2,0.4,0.5,0.6,2.0,6.0,8.0,0.0,1.0,0.0,4.0,3.0,16.0
30.03,0.33299999999999996,0.5,1.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,2.0,18.0
17.41,0.6,0.0,0.0,3.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0
24.24,0.455,0.0,0.0,2.0,5.0,7.0,1.0,4.0,0.0,1.0,5.0,10.0
20.14,1.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0
19.21,0.33299999999999996,1.0,0.75,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0
9.28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
9.27,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0
1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.444,1.0,1.0,2.0,6.0,8.0,0.0,2.0,0.0,1.0,3.0,12.0
35.4,0.55,0.0,0.5,4.0,11.0,15.0,0.0,0.0,1.0,2.0,3.0,24.0
34.47,0.474,0.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,4.0,0.0,20.0
23.16,0.4,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0
18.06,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
25.06,0.6,0.33299999999999996,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,14.0
23.47,0.5,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,10.0
13.13,0.5,1.0,0.0,1.0,1.0,2.0,7.0,2.0,0.0,1.0,3.0,3.0
12.57,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
11.13,0.0,0.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
5.55,0.0,0.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
35.05,0.4,0.0,0.33299999999999996,2.0,2.0,4.0,9.0,1.0,1.0,2.0,3.0,17.0
32.38,0.5,0.5,1.0,0.0,8.0,8.0,1.0,1.0,1.0,2.0,0.0,12.0
31.45,0.583,0.0,0.0,2.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,14.0
31.0,0.5,0.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,8.0
30.41,0.7140000000000001,0.0,0.667,0.0,11.0,11.0,4.0,1.0,2.0,2.0,3.0,24.0
23.37,0.4,0.33299999999999996,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,7.0
16.52,0.4,0.4,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,8.0
16.42,0.75,0.0,0.75,1.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,9.0
12.55,0.0,0.0,0.5,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
8.45,0.16699999999999998,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
38.56,0.444,0.0,0.8,2.0,4.0,6.0,3.0,3.0,0.0,3.0,1.0,20.0
36.38,0.33299999999999996,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,3.0,6.0
26.42,0.41700000000000004,0.0,0.75,2.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,13.0
22.29,0.25,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0
19.37,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,8.0
28.23,0.5,0.0,0.778,1.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,17.0
25.31,0.75,0.0,1.0,3.0,2.0,5.0,0.0,2.0,3.0,2.0,0.0,16.0
18.0,0.5,0.0,0.0,2.0,4.0,6.0,1.0,0.0,2.0,0.0,2.0,2.0
17.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
38.29,0.6920000000000001,0.0,0.33299999999999996,3.0,7.0,10.0,3.0,0.0,2.0,2.0,3.0,19.0
36.45,0.611,0.5,0.33299999999999996,0.0,5.0,5.0,5.0,2.0,1.0,5.0,0.0,24.0
36.24,0.6920000000000001,0.5,1.0,2.0,5.0,7.0,8.0,4.0,0.0,5.0,3.0,20.0
34.05,0.43799999999999994,0.0,1.0,4.0,8.0,12.0,2.0,0.0,1.0,2.0,3.0,16.0
19.18,0.5,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0
20.21,0.28600000000000003,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,4.0
17.06,0.4,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
13.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
11.37,0.4,0.33299999999999996,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0
10.22,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.57,0.5,0.0,0.222,1.0,9.0,10.0,4.0,1.0,3.0,6.0,6.0,8.0
36.56,0.667,0.5,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,21.0
35.2,0.579,0.5379999999999999,1.0,3.0,4.0,7.0,0.0,1.0,0.0,1.0,2.0,30.0
30.57,0.3,0.2,0.5,0.0,5.0,5.0,7.0,0.0,0.0,2.0,2.0,8.0
28.33,0.556,0.5710000000000001,0.5,0.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,15.0
19.51,0.375,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,3.0,12.0
17.03,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0
14.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0
13.21,0.5,0.33299999999999996,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0
6.02,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0
39.14,0.33299999999999996,0.125,0.875,2.0,6.0,8.0,5.0,3.0,0.0,5.0,1.0,33.0
34.03,0.5,0.0,0.0,2.0,6.0,8.0,0.0,1.0,0.0,1.0,5.0,4.0
33.26,0.33299999999999996,0.5,1.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,12.0
30.43,0.667,0.0,1.0,0.0,6.0,6.0,4.0,0.0,0.0,1.0,2.0,6.0
21.54,0.5710000000000001,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,4.0,10.0
25.25,0.667,0.0,0.5,1.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,6.0
22.15,0.33299999999999996,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,12.0
13.03,0.6,0.667,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0
9.59,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.57,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
34.56,0.563,1.0,0.75,2.0,2.0,4.0,7.0,1.0,1.0,3.0,2.0,25.0
34.21,0.563,0.33299999999999996,0.0,1.0,6.0,7.0,5.0,2.0,1.0,2.0,1.0,20.0
32.49,0.5,0.0,0.0,3.0,9.0,12.0,1.0,1.0,1.0,1.0,2.0,14.0
25.22,0.5,0.0,0.857,1.0,6.0,7.0,2.0,1.0,0.0,0.0,3.0,14.0
9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26.46,0.75,0.5,0.75,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,10.0
25.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0
21.53,0.25,0.0,1.0,1.0,2.0,3.0,9.0,0.0,0.0,2.0,3.0,4.0
19.15,0.5,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,8.0
9.35,0.5,0.0,0.5,1.0,5.0,6.0,0.0,0.0,1.0,1.0,4.0,5.0
40.18,0.529,0.28600000000000003,0.8,1.0,3.0,4.0,8.0,2.0,0.0,2.0,2.0,24.0
37.35,0.28600000000000003,0.25,0.5,0.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,14.0
36.15,0.273,0.33299999999999996,0.5,3.0,9.0,12.0,1.0,1.0,0.0,2.0,4.0,9.0
34.57,0.545,0.0,0.556,0.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,17.0
16.17,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0
31.43,0.778,0.0,0.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,15.0
19.34,1.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,2.0,0.0,3.0,8.0
11.45,0.5,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,4.0
11.36,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
41.11,0.556,0.0,0.0,1.0,10.0,11.0,4.0,0.0,3.0,3.0,2.0,20.0
39.17,0.25,0.2,1.0,2.0,7.0,9.0,4.0,3.0,0.0,1.0,4.0,9.0
34.56,0.375,0.25,0.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,7.0
28.32,0.273,0.0,0.5,0.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,7.0
21.5,0.625,1.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,11.0
21.47,0.625,0.0,0.5,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,12.0
20.28,0.75,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,10.0
16.42,0.667,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0
6.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.17,0.33299999999999996,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0
2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,0.647,0.5,0.0,0.0,3.0,3.0,5.0,5.0,0.0,3.0,1.0,24.0
41.49,0.643,0.6,0.0,1.0,6.0,7.0,4.0,3.0,2.0,1.0,1.0,21.0
32.56,0.5,0.667,0.25,1.0,9.0,10.0,2.0,0.0,2.0,2.0,3.0,11.0
29.35,0.25,0.16699999999999998,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,9.0
20.4,0.25,0.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,6.0
27.2,0.125,0.0,0.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,3.0,2.0
26.07,0.353,0.6,1.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,17.0
12.32,0.33299999999999996,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0
6.11,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
42.04,0.43799999999999994,0.2,1.0,0.0,4.0,4.0,8.0,2.0,0.0,4.0,0.0,25.0
31.5,0.28600000000000003,0.4,1.0,2.0,3.0,5.0,6.0,3.0,0.0,1.0,4.0,16.0
31.01,0.5329999999999999,0.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,3.0,18.0
30.37,0.818,0.0,1.0,2.0,5.0,7.0,0.0,0.0,3.0,2.0,3.0,20.0
29.21,0.5710000000000001,0.0,0.0,3.0,5.0,8.0,4.0,0.0,2.0,0.0,2.0,8.0
23.41,0.4,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0
22.06,0.4,0.5,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,9.0
18.39,0.5,0.33299999999999996,0.5,2.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,8.0
10.41,0.375,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,6.0
43.57,0.591,0.0,0.75,1.0,5.0,6.0,8.0,4.0,1.0,2.0,3.0,38.0
29.01,0.25,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
25.17,0.5710000000000001,0.0,0.0,4.0,6.0,10.0,0.0,0.0,3.0,3.0,4.0,8.0
17.42,0.5,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,4.0,6.0
10.4,0.16699999999999998,0.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0
34.18,0.5,0.0,0.75,3.0,9.0,12.0,1.0,1.0,0.0,2.0,1.0,11.0
29.24,0.583,0.5,1.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,17.0
25.45,0.75,0.0,0.5,4.0,2.0,6.0,0.0,0.0,0.0,1.0,4.0,7.0
12.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
40.16,0.588,0.0,1.0,1.0,8.0,9.0,1.0,2.0,1.0,2.0,4.0,22.0
36.3,0.125,0.0,0.0,0.0,4.0,4.0,12.0,3.0,0.0,8.0,3.0,2.0
36.09,0.4,0.4,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0
31.54,0.455,0.5,0.5,1.0,6.0,7.0,3.0,1.0,0.0,0.0,2.0,14.0
25.53,0.8,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,5.0,8.0
32.01,0.545,0.4,0.833,0.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,19.0
23.21,0.25,0.25,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,3.0,5.0
13.56,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0
43.17,0.462,0.0,0.9,1.0,3.0,4.0,4.0,2.0,0.0,3.0,1.0,21.0
29.51,0.8,0.0,0.5,3.0,7.0,10.0,0.0,0.0,0.0,3.0,2.0,12.0
29.47,0.375,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,8.0
20.32,0.125,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
11.58,0.2,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0
26.32,0.5,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,8.0
23.5,0.4,0.0,0.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,12.0
21.48,0.0,0.0,0.75,0.0,2.0,2.0,6.0,1.0,0.0,2.0,2.0,3.0
20.11,0.8,0.0,0.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,8.0
10.1,0.0,0.0,0.5,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41.52,0.5,0.4,0.75,0.0,8.0,8.0,3.0,1.0,1.0,1.0,2.0,19.0
35.55,0.35700000000000004,0.4,0.5,0.0,0.0,0.0,6.0,1.0,0.0,3.0,2.0,14.0
32.2,0.5,0.0,1.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,6.0,14.0
25.45,0.545,0.5,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,15.0
20.21,0.25,0.33299999999999996,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
29.2,0.182,0.0,1.0,3.0,4.0,7.0,7.0,2.0,0.0,3.0,1.0,6.0
22.16,0.4,0.0,0.5710000000000001,2.0,6.0,8.0,1.0,2.0,1.0,0.0,5.0,8.0
16.4,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
15.31,0.7140000000000001,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0
40.45,0.353,0.16699999999999998,0.0,0.0,3.0,3.0,10.0,1.0,2.0,5.0,5.0,13.0
39.43,0.6,0.0,0.385,6.0,8.0,14.0,3.0,1.0,1.0,4.0,4.0,23.0
38.26,0.47100000000000003,0.375,0.25,0.0,6.0,6.0,5.0,3.0,0.0,2.0,0.0,20.0
34.28,0.833,0.0,0.5,2.0,7.0,9.0,1.0,1.0,4.0,0.0,1.0,12.0
34.17,0.313,0.6,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,20.0
23.2,0.5,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0
12.3,1.0,0.0,0.4,4.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,6.0
8.49,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
7.43,0.2,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0
40.2,0.375,0.0,0.33299999999999996,2.0,9.0,11.0,1.0,3.0,4.0,2.0,4.0,7.0
36.22,0.667,1.0,0.0,1.0,2.0,3.0,11.0,0.0,0.0,4.0,2.0,13.0
34.38,0.294,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,10.0
29.31,0.444,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,10.0
25.02,0.556,0.0,0.6,5.0,5.0,10.0,2.0,1.0,1.0,3.0,5.0,13.0
29.53,0.5329999999999999,0.667,0.8,1.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,22.0
19.55,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0
14.08,0.125,0.0,0.75,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0
10.11,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,2.0
42.29,0.684,0.0,0.5,3.0,12.0,15.0,2.0,0.0,1.0,4.0,2.0,28.0
40.47,0.385,1.0,0.5,0.0,2.0,2.0,6.0,4.0,1.0,5.0,2.0,13.0
36.06,0.45,0.375,0.857,1.0,4.0,5.0,6.0,2.0,3.0,1.0,2.0,27.0
21.31,0.0,0.0,0.833,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0
13.02,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
22.04,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
21.48,0.33299999999999996,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0
17.38,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0
11.13,1.0,1.0,0.5,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.03,0.45,0.28600000000000003,1.0,0.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,28.0
39.37,0.5,0.75,0.833,2.0,5.0,7.0,4.0,3.0,0.0,4.0,1.0,26.0
34.25,0.778,1.0,1.0,1.0,4.0,5.0,1.0,4.0,0.0,1.0,2.0,19.0
27.53,0.6,0.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,4.0,7.0
22.53,0.5,0.0,0.0,1.0,3.0,4.0,0.0,1.0,4.0,1.0,1.0,6.0
27.18,0.25,0.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,4.0,5.0
19.42,0.429,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,5.0,6.0
11.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
7.43,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
40.21,0.429,0.0,0.0,4.0,5.0,9.0,9.0,1.0,0.0,4.0,5.0,12.0
38.58,0.5329999999999999,0.5,1.0,1.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,24.0
38.45,0.28600000000000003,0.5,1.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,6.0
31.03,0.263,0.0,1.0,5.0,7.0,12.0,5.0,0.0,1.0,5.0,3.0,12.0
25.42,0.455,0.0,0.667,4.0,7.0,11.0,0.0,2.0,1.0,0.0,1.0,12.0
22.21,0.2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0
21.15,0.556,0.5,0.5,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,14.0
